ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT\
6516,9,9,154500,9009154500,4813,1979,1493624,1363847,55564,22446,31075615,27833855,4813,1979,1493624,1363847,8.66,8.82,4.81,4.9,100,100,100,100\
6516,9,9,154600,9009154600,4029,1771,2361103,2246168,55564,22446,31075615,27833855,4029,1771,2361103,2246168,7.25,7.89,7.6,8.07,100,100,100,100\
6516,9,9,154700,9009154700,6384,2580,5451254,5083503,55564,22446,31075615,27833855,6384,2580,5451254,5083503,11.49,11.49,17.54,18.26,100,100,100,100\
6516,9,9,154800,9009154800,5135,2119,2313311,1958271,55564,22446,31075615,27833855,5135,2119,2313311,1958271,9.24,9.44,7.44,7.04,100,100,100,100\
6516,9,9,154900,9009154900,3670,1726,1850846,1850846,55564,22446,31075615,27833855,3670,1726,1850846,1850846,6.6,7.69,5.96,6.65,100,100,100,100\
6516,9,9,155000,9009155000,5290,2284,2746559,1563730,55564,22446,31075615,27833855,5290,2284,2746559,1563730,9.52,10.18,8.84,5.62,100,100,100,100\
6516,9,9,155100,9009155100,3390,1895,2048746,1262788,55564,22446,31075615,27833855,3390,1895,2048746,1262788,6.1,8.44,6.59,4.54,100,100,100,100\
6516,9,9,361500,9009361500,7607,2058,3091705,3039168,55564,22446,31075615,27833855,7607,2058,3091705,3039168,13.69,9.17,9.95,10.92,100,100,100,100\
6517,9,9,142500,9009142500,49,21,73721,73721,14853,6789,14313431,13173835,5929,2149,2122604,1844569,0.33,0.31,0.52,0.56,0.83,0.98,3.47,4\
6517,9,9,165100,9009165100,3928,1602,5318170,4735210,14853,6789,14313431,13173835,3928,1602,5318170,4735210,26.45,23.6,37.16,35.94,100,100,100,100\
6517,9,9,165200,9009165200,2485,1167,3860922,3546279,14853,6789,14313431,13173835,2485,1167,3860922,3546279,16.73,17.19,26.97,26.92,100,100,100,100\
6517,9,9,165300,9009165300,1998,851,1304689,1304689,14853,6789,14313431,13173835,2289,1065,1814543,1594791,13.45,12.53,9.12,9.9,87.29,79.91,71.9,81.81\
6517,9,9,165400,9009165400,5100,2631,2904355,2662362,14853,6789,14313431,13173835,5112,2638,3140555,2866370,34.34,38.75,20.29,20.21,99.77,99.73,92.48,92.88\
6517,9,9,165500,9009165500,1293,517,728384,728384,14853,6789,14313431,13173835,4959,1934,1558578,1558578,8.71,7.62,5.09,5.53,26.07,26.73,46.73,46.73\
6517,9,9,166001,9009166001,0,0,123190,123190,14853,6789,14313431,13173835,6887,3605,4071781,4071781,0,0,0.86,0.94,0,0,3.03,3.03\
6518,9,9,165300,9009165300,0,1,119242,119242,19848,7465,42577205,42445316,2289,1065,1814543,1594791,0,0.01,0.28,0.28,0,0.09,6.57,7.48\
6518,9,9,165900,9009165900,5251,1772,21187290,21158168,19848,7465,42577205,42445316,7897,2752,27071766,27028863,26.46,23.74,49.76,49.85,66.49,64.39,78.26,78.28\
6518,9,9,166001,9009166001,6871,3600,3840346,3840346,19848,7465,42577205,42445316,6887,3605,4071781,4071781,34.62,48.23,9.02,9.05,99.77,99.86,94.32,94.32\
6518,9,9,166002,9009166002,7726,2092,17430327,17327560,19848,7465,42577205,42445316,7726,2092,17430327,17327560,38.93,28.02,40.94,40.82,100,100,100,100\
6519,9,9,140200,9009140200,1475,739,1526716,608952,16428,6166,5771818,4325211,1518,752,2943320,2010290,8.98,11.99,26.45,14.08,97.17,98.27,51.87,30.29\
6519,9,9,140300,9009140300,2735,842,602913,602913,16428,6166,5771818,4325211,2737,842,711594,711594,16.65,13.66,10.45,13.94,99.93,100,84.73,84.73\
6519,9,9,140400,9009140400,3329,1307,1358747,886642,16428,6166,5771818,4325211,3329,1307,1358747,886642,20.26,21.2,23.54,20.5,100,100,100,100\
6519,9,9,140500,9009140500,3687,1290,1073060,1016322,16428,6166,5771818,4325211,3687,1290,1073060,1016322,22.44,20.92,18.59,23.5,100,100,100,100\
6519,9,9,140600,9009140600,4745,1844,733313,733313,16428,6166,5771818,4325211,4745,1844,733313,733313,28.88,29.91,12.71,16.95,100,100,100,100\
6519,9,9,140700,9009140700,0,0,13650,13650,16428,6166,5771818,4325211,3979,2083,550593,550593,0,0,0.24,0.32,0,0,2.48,2.48\
6519,9,9,140800,9009140800,457,144,463419,463419,16428,6166,5771818,4325211,3964,1630,1761781,1646307,2.78,2.34,8.03,10.71,11.53,8.83,26.3,28.15\
6524,9,9,161100,9009161100,5563,2044,55720621,54724417,5563,2044,55720621,54724417,5563,2044,55720621,54724417,100,100,100,100,100,100,100,100\
6525,9,9,160100,9009160100,3443,1272,17450399,17426769,8990,3478,49694262,48722321,3443,1272,17450399,17426769,38.3,36.57,35.12,35.77,100,100,100,100\
6525,9,9,160200,9009160200,5547,2206,32243863,31295552,8990,3478,49694262,48722321,5547,2206,32243863,31295552,61.7,63.43,64.88,64.23,100,100,100,100\
6604,9,1,70300,9001070300,0,0,26605,26605,30313,11945,12969889,8110911,1297,393,1289483,1074680,0,0,0.21,0.33,0,0,2.06,2.48\
6604,9,1,70400,9001070400,1693,620,6203842,1742611,30313,11945,12969889,8110911,1693,620,6203842,1742611,5.59,5.19,47.83,21.48,100,100,100,100\
6604,9,1,70500,9001070500,2801,1105,382806,382806,30313,11945,12969889,8110911,2801,1105,382806,382806,9.24,9.25,2.95,4.72,100,100,100,100\
6604,9,1,70600,9001070600,2445,1336,2152682,1788021,30313,11945,12969889,8110911,2445,1336,2152682,1788021,8.07,11.18,16.6,22.04,100,100,100,100\
6604,9,1,70900,9001070900,300,104,81462,81462,30313,11945,12969889,8110911,2584,837,442258,442258,0.99,0.87,0.63,1,11.61,12.43,18.42,18.42\
6604,9,1,71100,9001071100,1109,355,200672,200672,30313,11945,12969889,8110911,4576,1571,662756,662756,3.66,2.97,1.55,2.47,24.24,22.6,30.28,30.28\
6604,9,1,71200,9001071200,1492,493,173955,173955,30313,11945,12969889,8110911,5205,1980,556437,556437,4.92,4.13,1.34,2.14,28.66,24.9,31.26,31.26\
6604,9,1,71300,9001071300,3030,1430,309934,309934,30313,11945,12969889,8110911,3030,1430,309934,309934,10,11.97,2.39,3.82,100,100,100,100\
6604,9,1,71400,9001071400,3861,1363,585019,585019,30313,11945,12969889,8110911,3861,1363,585019,585019,12.74,11.41,4.51,7.21,100,100,100,100\
6604,9,1,71600,9001071600,2448,846,172311,172311,30313,11945,12969889,8110911,2448,846,172311,172311,8.08,7.08,1.33,2.12,100,100,100,100\
6604,9,1,71900,9001071900,910,0,51797,51797,30313,11945,12969889,8110911,4831,1687,494024,494024,3,0,0.4,0.64,18.84,0,10.48,10.48\
6604,9,1,72000,9001072000,1459,494,297093,297093,30313,11945,12969889,8110911,3565,1317,687909,687909,4.81,4.14,2.29,3.66,40.93,37.51,43.19,43.19\
6604,9,1,72100,9001072100,6094,2656,1296515,1296515,30313,11945,12969889,8110911,6094,2656,1296515,1296515,20.1,22.24,10,15.98,100,100,100,100\
6604,9,1,72200,9001072200,777,596,159456,159456,30313,11945,12969889,8110911,3828,1693,901630,901630,2.56,4.99,1.23,1.97,20.3,35.2,17.69,17.69\
6604,9,1,72600,9001072600,1481,370,289698,289698,30313,11945,12969889,8110911,7583,3117,3024036,3020737,4.89,3.1,2.23,3.57,19.53,11.87,9.58,9.59\
6604,9,1,257200,9001257200,413,177,586042,552956,30313,11945,12969889,8110911,3722,1540,1593074,1553445,1.36,1.48,4.52,6.82,11.1,11.49,36.79,35.6\
6605,9,1,61500,9001061500,0,0,134905,134905,23397,9618,7091486,6068574,4692,1852,4184696,3644081,0,0,1.9,2.22,0,0,3.22,3.7\
6605,9,1,70100,9001070100,5021,2720,2437534,1689272,23397,9618,7091486,6068574,5021,2720,2437534,1689272,21.46,28.28,34.37,27.84,100,100,100,100\
6605,9,1,70200,9001070200,4052,1824,903335,843488,23397,9618,7091486,6068574,4052,1824,903335,843488,17.32,18.96,12.74,13.9,100,100,100,100\
6605,9,1,70300,9001070300,1297,393,1262878,1048075,23397,9618,7091486,6068574,1297,393,1289483,1074680,5.54,4.09,17.81,17.27,100,100,97.94,97.52\
6605,9,1,70900,9001070900,2284,733,360796,360796,23397,9618,7091486,6068574,2584,837,442258,442258,9.76,7.62,5.09,5.95,88.39,87.57,81.58,81.58\
6605,9,1,71000,9001071000,3563,1245,1147472,1147472,23397,9618,7091486,6068574,3563,1245,1147472,1147472,15.23,12.94,16.18,18.91,100,100,100,100\
6605,9,1,71100,9001071100,3467,1216,462084,462084,23397,9618,7091486,6068574,4576,1571,662756,662756,14.82,12.64,6.52,7.61,75.76,77.4,69.72,69.72\
6605,9,1,71200,9001071200,3713,1487,382482,382482,23397,9618,7091486,6068574,5205,1980,556437,556437,15.87,15.46,5.39,6.3,71.34,75.1,68.74,68.74\
6606,9,1,71900,9001071900,3921,1687,442227,442227,46236,17623,14064867,13703306,4831,1687,494024,494024,8.48,9.57,3.14,3.23,81.16,100,89.52,89.52\
6606,9,1,72000,9001072000,2106,823,390816,390816,46236,17623,14064867,13703306,3565,1317,687909,687909,4.55,4.67,2.78,2.85,59.07,62.49,56.81,56.81\
6606,9,1,72200,9001072200,3051,1097,742174,742174,46236,17623,14064867,13703306,3828,1693,901630,901630,6.6,6.22,5.28,5.42,79.7,64.8,82.31,82.31\
6606,9,1,72300,9001072300,5396,1836,917854,917854,46236,17623,14064867,13703306,5396,1836,917854,917854,11.67,10.42,6.53,6.7,100,100,100,100\
6606,9,1,72400,9001072400,2836,946,683636,683636,46236,17623,14064867,13703306,2836,946,683636,683636,6.13,5.37,4.86,4.99,100,100,100,100\
6606,9,1,72500,9001072500,5726,2341,1445436,1445436,46236,17623,14064867,13703306,5726,2341,1445436,1445436,12.38,13.28,10.28,10.55,100,100,100,100\
6606,9,1,72600,9001072600,6102,2747,2734338,2731039,46236,17623,14064867,13703306,7583,3117,3024036,3020737,13.2,15.59,19.44,19.93,80.47,88.13,90.42,90.41\
6606,9,1,72700,9001072700,3726,1332,2077824,1794013,46236,17623,14064867,13703306,3726,1332,2077824,1794013,8.06,7.56,14.77,13.09,100,100,100,100\
6606,9,1,72800,9001072800,5469,1899,1497369,1497369,46236,17623,14064867,13703306,5469,1899,1497369,1497369,11.83,10.78,10.65,10.93,100,100,100,100\
6606,9,1,72900,9001072900,4594,1552,2126161,2058253,46236,17623,14064867,13703306,4594,1552,2126161,2058253,9.94,8.81,15.12,15.02,100,100,100,100\
6606,9,1,257200,9001257200,3309,1363,1007032,1000489,46236,17623,14064867,13703306,3722,1540,1593074,1553445,7.16,7.73,7.16,7.3,88.9,88.51,63.21,64.4\
6607,9,1,74300,9001074300,3675,1554,1160632,1087530,7843,3309,5030452,3028009,4267,1780,1484013,1403223,46.86,46.96,23.07,35.92,86.13,87.3,78.21,77.5\
6607,9,1,74400,9001074400,4168,1755,3850310,1920969,7843,3309,5030452,3028009,4168,1755,3850310,1920969,53.14,53.04,76.54,63.44,100,100,100,100\
6607,9,1,80500,9001080500,0,0,19510,19510,7843,3309,5030452,3028009,3189,1490,12227364,8350751,0,0,0.39,0.64,0,0,0.16,.23\
6608,9,1,73400,9001073400,332,141,102557,102557,13671,5104,3015655,2675495,4113,1549,1342511,1322426,2.43,2.76,3.4,3.83,8.07,9.1,7.64,7.76\
6608,9,1,73500,9001073500,3447,1311,450860,433653,13671,5104,3015655,2675495,3456,1313,461407,444200,25.21,25.69,14.95,16.21,99.74,99.85,97.71,97.63\
6608,9,1,73600,9001073600,2304,821,269647,269647,13671,5104,3015655,2675495,2304,821,269647,269647,16.85,16.09,8.94,10.08,100,100,100,100\
6608,9,1,73800,9001073800,2274,812,416335,412323,13671,5104,3015655,2675495,2274,812,533347,527814,16.63,15.91,13.81,15.41,100,100,78.06,78.12\
6608,9,1,73900,9001073900,3395,1350,544465,510148,13671,5104,3015655,2675495,3395,1350,544465,510148,24.83,26.45,18.05,19.07,100,100,100,100\
6608,9,1,74000,9001074000,1919,669,1231791,947167,13671,5104,3015655,2675495,1919,669,1231791,947167,14.04,13.11,40.85,35.4,100,100,100,100\
6610,9,1,73000,9001073000,1865,690,1267199,1190489,22735,9405,8052711,7919728,1899,698,1287760,1211050,8.2,7.34,15.74,15.03,98.21,98.85,98.4,98.3\
6610,9,1,73100,9001073100,5853,2473,3313124,3291036,22735,9405,8052711,7919728,5853,2473,3313124,3291036,25.74,26.29,41.14,41.55,100,100,100,100\
6610,9,1,73200,9001073200,2460,1186,392616,392616,22735,9405,8052711,7919728,2460,1186,392616,392616,10.82,12.61,4.88,4.96,100,100,100,100\
6610,9,1,73300,9001073300,3351,1457,502617,502617,22735,9405,8052711,7919728,3351,1457,502617,502617,14.74,15.49,6.24,6.35,100,100,100,100\
6610,9,1,73400,9001073400,3781,1408,1239954,1219869,22735,9405,8052711,7919728,4113,1549,1342511,1322426,16.63,14.97,15.4,15.4,91.93,90.9,92.36,92.24\
6610,9,1,73500,9001073500,9,2,10547,10547,22735,9405,8052711,7919728,3456,1313,461407,444200,0.04,0.02,0.13,0.13,0.26,0.15,2.29,2.37\
6610,9,1,73700,9001073700,4824,1963,886261,881370,22735,9405,8052711,7919728,4824,1963,886261,881370,21.22,20.87,11.01,11.13,100,100,100,100\
6610,9,1,73800,9001073800,0,0,117012,115491,22735,9405,8052711,7919728,2274,812,533347,527814,0,0,1.45,1.46,0,0,21.94,21.88\
6610,9,1,74300,9001074300,592,226,323381,315693,22735,9405,8052711,7919728,4267,1780,1484013,1403223,2.6,2.4,4.02,3.99,13.87,12.7,21.79,22.5\
6611,9,1,73000,9001073000,34,8,20561,20561,36091,13182,62589368,61965814,1899,698,1287760,1211050,0.09,0.06,0.03,0.03,1.79,1.15,1.6,1.7\
6611,9,1,81300,9001081300,2,2,9189,9189,36091,13182,62589368,61965814,4731,2259,10358744,9974323,0.01,0.02,0.01,0.01,0.04,0.09,0.09,.09\
6611,9,1,90100,9001090100,3315,1248,8685439,8598077,36091,13182,62589368,61965814,3315,1248,8685439,8598077,9.19,9.47,13.88,13.88,100,100,100,100\
6611,9,1,90200,9001090200,7831,2928,9937530,9679764,36091,13182,62589368,61965814,7831,2928,9937530,9679764,21.7,22.21,15.88,15.62,100,100,100,100\
6611,9,1,90300,9001090300,4561,1670,4764582,4764582,36091,13182,62589368,61965814,4561,1670,4764582,4764582,12.64,12.67,7.61,7.69,100,100,100,100\
6611,9,1,90400,9001090400,6552,2463,7569092,7569092,36091,13182,62589368,61965814,6552,2463,7569092,7569092,18.15,18.68,12.09,12.21,100,100,100,100\
6611,9,1,90500,9001090500,4718,1715,8749462,8721161,36091,13182,62589368,61965814,4718,1715,8749462,8721161,13.07,13.01,13.98,14.07,100,100,100,100\
6611,9,1,90600,9001090600,3494,1357,8487714,8245487,36091,13182,62589368,61965814,3494,1357,8487714,8245487,9.68,10.29,13.56,13.31,100,100,100,100\
6611,9,1,90700,9001090700,5547,1776,12835723,12827825,36091,13182,62589368,61965814,5547,1776,12835723,12827825,15.37,13.47,20.51,20.7,100,100,100,100\
6611,9,1,105200,9001105200,37,15,1530076,1530076,36091,13182,62589368,61965814,3414,1211,41121356,39176156,0.1,0.11,2.44,2.47,1.08,1.24,3.72,3.91\
6612,9,1,105100,9001105100,4076,1504,33110138,31837542,7453,2700,72701418,69483622,4076,1504,33110138,31837542,54.69,55.7,45.54,45.82,100,100,100,100\
6612,9,1,105200,9001105200,3377,1196,39591280,37646080,7453,2700,72701418,69483622,3414,1211,41121356,39176156,45.31,44.3,54.46,54.18,98.92,98.76,96.28,96.09\
6614,9,1,80100,9001080100,4367,1762,1107639,1103051,32929,13418,29928951,28473756,4843,1933,1198443,1193855,13.26,13.13,3.7,3.87,90.17,91.15,92.42,92.39\
6614,9,1,80700,9001080700,1,1,93473,93473,32929,13418,29928951,28473756,1955,929,2032865,1749836,0,0.01,0.31,0.33,0.05,0.11,4.6,5.34\
6614,9,1,80800,9001080800,4800,1879,3902314,3272035,32929,13418,29928951,28473756,4800,1879,3902314,3272035,14.58,14,13.04,11.49,100,100,100,100\
6614,9,1,80900,9001080900,4726,1914,1848693,1848693,32929,13418,29928951,28473756,4726,1914,1848693,1848693,14.35,14.26,6.18,6.49,100,100,100,100\
6614,9,1,81000,9001081000,4376,1793,2795492,2795492,32929,13418,29928951,28473756,4376,1793,2795492,2795492,13.29,13.36,9.34,9.82,100,100,100,100\
6614,9,1,81100,9001081100,4699,1816,3398578,3398578,32929,13418,29928951,28473756,4699,1816,3398578,3398578,14.27,13.53,11.36,11.94,100,100,100,100\
6614,9,1,81200,9001081200,5231,1996,6433207,5997300,32929,13418,29928951,28473756,5231,1996,6433207,5997300,15.89,14.88,21.49,21.06,100,100,100,100\
6614,9,1,81300,9001081300,4729,2257,10349555,9965134,32929,13418,29928951,28473756,4731,2259,10358744,9974323,14.36,16.82,34.58,35,99.96,99.91,99.91,99.91\
6615,9,1,80100,9001080100,476,171,90804,90804,18453,7671,21628101,16772820,4843,1933,1198443,1193855,2.58,2.23,0.42,0.54,9.83,8.85,7.58,7.61\
6615,9,1,80200,9001080200,4298,1617,1344949,1341972,18453,7671,21628101,16772820,4298,1617,1344949,1341972,23.29,21.08,6.22,8,100,100,100,100\
6615,9,1,80400,9001080400,5956,2268,3743587,3645213,18453,7671,21628101,16772820,5956,2268,3743587,3645213,32.28,29.57,17.31,21.73,100,100,100,100\
6615,9,1,80500,9001080500,3189,1490,12207854,8331241,18453,7671,21628101,16772820,3189,1490,12227364,8350751,17.28,19.42,56.44,49.67,100,100,99.84,99.77\
6615,9,1,80600,9001080600,2580,1197,2301515,1707227,18453,7671,21628101,16772820,2580,1197,2301515,1707227,13.98,15.6,10.64,10.18,100,100,100,100\
6615,9,1,80700,9001080700,1954,928,1939392,1656363,18453,7671,21628101,16772820,1955,929,2032865,1749836,10.59,12.1,8.97,9.88,99.95,99.89,95.4,94.66\
6702,9,9,350100,9009350100,2925,1698,800608,800608,3654,2046,1710478,1655860,4852,2823,1144842,1144842,80.05,82.99,46.81,48.35,60.28,60.15,69.93,69.93\
6702,9,9,350400,9009350400,659,324,123050,123050,3654,2046,1710478,1655860,2487,1191,518832,518832,18.04,15.84,7.19,7.43,26.5,27.2,23.72,23.72\
6702,9,9,351200,9009351200,68,24,5961,5961,3654,2046,1710478,1655860,3862,1544,1816578,1807581,1.86,1.17,0.35,0.36,1.76,1.55,0.33,.33\
6702,9,9,352300,9009352300,2,0,780859,726241,3654,2046,1710478,1655860,2815,1260,6780833,6579745,0.05,0,45.65,43.86,0.07,0,11.52,11.04\
6704,9,9,350200,9009350200,3211,1387,652015,652015,25139,10778,21151428,20658379,3355,1463,678694,678694,12.77,12.87,3.08,3.16,95.71,94.81,96.07,96.07\
6704,9,9,350300,9009350300,1969,893,488805,486841,25139,10778,21151428,20658379,1969,893,488805,486841,7.83,8.29,2.31,2.36,100,100,100,100\
6704,9,9,350400,9009350400,1828,867,301598,301598,25139,10778,21151428,20658379,2487,1191,518832,518832,7.27,8.04,1.43,1.46,73.5,72.8,58.13,58.13\
6704,9,9,350900,9009350900,60,21,44379,44379,25139,10778,21151428,20658379,1987,708,761502,761502,0.24,0.19,0.21,0.21,3.02,2.97,5.83,5.83\
6704,9,9,351000,9009351000,3344,1327,1622565,1602776,25139,10778,21151428,20658379,3678,1466,1780258,1760469,13.3,12.31,7.67,7.76,90.92,90.52,91.14,91.04\
6704,9,9,351100,9009351100,3080,1424,3454854,3189589,25139,10778,21151428,20658379,3928,1908,4244322,3979057,12.25,13.21,16.33,15.44,78.41,74.63,81.4,80.16\
6704,9,9,351200,9009351200,1942,749,860895,860895,25139,10778,21151428,20658379,3862,1544,1816578,1807581,7.73,6.95,4.07,4.17,50.28,48.51,47.39,47.63\
6704,9,9,352200,9009352200,1406,550,1140456,1140456,25139,10778,21151428,20658379,2689,950,1895178,1895178,5.59,5.1,5.39,5.52,52.29,57.89,60.18,60.18\
6704,9,9,352300,9009352300,2131,982,4880605,4740667,25139,10778,21151428,20658379,2815,1260,6780833,6579745,8.48,9.11,23.07,22.95,75.7,77.94,71.98,72.05\
6704,9,9,352400,9009352400,3437,1260,4332328,4325751,25139,10778,21151428,20658379,3437,1260,4332328,4325751,13.67,11.69,20.48,20.94,100,100,100,100\
6704,9,9,352500,9009352500,2731,1318,3372928,3313412,25139,10778,21151428,20658379,2731,1318,3372928,3313412,10.86,12.23,15.95,16.04,100,100,100,100\
6705,9,9,351100,9009351100,848,484,786243,786243,27122,11721,14694115,14644888,3928,1908,4244322,3979057,3.13,4.13,5.35,5.37,21.59,25.37,18.52,19.76\
6705,9,9,351200,9009351200,1852,771,625842,616845,27122,11721,14694115,14644888,3862,1544,1816578,1807581,6.83,6.58,4.26,4.21,47.95,49.94,34.45,34.13\
6705,9,9,351300,9009351300,5535,2315,2114775,2109143,27122,11721,14694115,14644888,5535,2315,2271176,2265544,20.41,19.75,14.39,14.4,100,100,93.11,93.1\
6705,9,9,352600,9009352600,5395,2349,2267726,2267726,27122,11721,14694115,14644888,5395,2349,2267726,2267726,19.89,20.04,15.43,15.48,100,100,100,100\
6705,9,9,352701,9009352701,3386,1644,2896654,2896654,27122,11721,14694115,14644888,3386,1644,2896654,2896654,12.48,14.03,19.71,19.78,100,100,100,100\
6705,9,9,352702,9009352702,5852,2471,2903675,2874847,27122,11721,14694115,14644888,5852,2471,2903675,2874847,21.58,21.08,19.76,19.63,100,100,100,100\
6705,9,9,352800,9009352800,4254,1687,3099200,3093430,27122,11721,14694115,14644888,6545,2732,7048629,6896220,15.68,14.39,21.09,21.12,65,61.75,43.97,44.86\
6706,9,9,350100,9009350100,228,184,82486,82486,14324,5961,9934945,9614080,4852,2823,1144842,1144842,1.59,3.09,0.83,0.86,4.7,6.52,7.21,7.21\
6706,9,9,350400,9009350400,0,0,94184,94184,14324,5961,9934945,9614080,2487,1191,518832,518832,0,0,0.95,0.98,0,0,18.15,18.15\
6706,9,9,350500,9009350500,2498,1062,809419,809419,14324,5961,9934945,9614080,2498,1062,809419,809419,17.44,17.82,8.15,8.42,100,100,100,100\
6706,9,9,351200,9009351200,0,0,323880,323880,14324,5961,9934945,9614080,3862,1544,1816578,1807581,0,0,3.26,3.37,0,0,17.83,17.92\
6706,9,9,351300,9009351300,0,0,156401,156401,14324,5961,9934945,9614080,5535,2315,2271176,2265544,0,0,1.57,1.63,0,0,6.89,6.9\
6706,9,9,351400,9009351400,4352,1669,1139084,1139084,14324,5961,9934945,9614080,4352,1669,1139084,1139084,30.38,28,11.47,11.85,100,100,100,100\
6706,9,9,351500,9009351500,4915,1985,2855339,2803889,14324,5961,9934945,9614080,4915,1985,2855339,2803889,34.31,33.3,28.74,29.16,100,100,100,100\
6706,9,9,351900,9009351900,40,16,524723,401947,14324,5961,9934945,9614080,2456,869,6703962,6551345,0.28,0.27,5.28,4.18,1.63,1.84,7.83,6.14\
6706,9,9,352800,9009352800,2291,1045,3949429,3802790,14324,5961,9934945,9614080,6545,2732,7048629,6896220,15.99,17.53,39.75,39.55,35,38.25,56.03,55.14\
